DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,RRAM area,restraint
1513,3072 16,28 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1514,3072 20,28 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1515,3072 24,28 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1516,3072 28,28 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1517,3072 32,28 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1518,3072 36,28 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1519,3072 40,28 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1520,3072 44,28 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1521,3072 48,28 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1522,3072 16,29 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1523,3072 20,29 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1524,3072 24,29 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1525,3072 28,29 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1526,3072 32,29 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1527,3072 36,29 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1528,3072 40,29 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1529,3072 44,29 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1530,3072 48,29 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1531,3072 16,30 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1532,3072 20,30 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1533,3072 24,30 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1534,3072 28,30 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1535,3072 32,30 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1536,3072 36,30 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1537,3072 40,30 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1538,3072 44,30 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1539,3072 48,30 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1540,3072 16,31 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1541,3072 20,31 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1542,3072 24,31 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1543,3072 28,31 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1544,3072 32,31 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1545,3072 36,31 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1546,3072 40,31 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1547,3072 44,31 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1548,3072 48,31 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1549,3072 16,32 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1550,3072 20,32 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1551,3072 24,32 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1552,3072 28,32 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1553,3072 32,32 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1554,3072 36,32 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1555,3072 40,32 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1556,3072 44,32 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1557,3072 48,32 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1558,3072 16,33 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1559,3072 20,33 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1560,3072 24,33 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1561,3072 28,33 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1562,3072 32,33 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1563,3072 36,33 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1564,3072 40,33 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1565,3072 44,33 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1566,3072 48,33 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1567,3072 16,34 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1568,3072 20,34 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1569,3072 24,34 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1570,3072 28,34 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1571,3072 32,34 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1572,3072 36,34 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1573,3072 40,34 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1574,3072 44,34 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1575,3072 48,34 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1576,3072 16,35 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1577,3072 20,35 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1578,3072 24,35 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1579,3072 28,35 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1580,3072 32,35 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1581,3072 36,35 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1582,3072 40,35 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1583,3072 44,35 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1584,3072 48,35 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1585,3072 16,36 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1586,3072 20,36 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1587,3072 24,36 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1588,3072 28,36 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1589,3072 32,36 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1590,3072 36,36 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1591,3072 40,36 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1592,3072 44,36 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1593,3072 48,36 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1594,3072 16,37 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1595,3072 20,37 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1596,3072 24,37 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1597,3072 28,37 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1598,3072 32,37 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1599,3072 36,37 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1600,3072 40,37 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1601,3072 44,37 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1602,3072 48,37 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1603,3072 16,38 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1604,3072 20,38 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1605,3072 24,38 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1606,3072 28,38 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1607,3072 32,38 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1608,3072 36,38 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1609,3072 40,38 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1610,3072 44,38 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1611,3072 48,38 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1612,3072 16,39 48,0,8,0.0,481842073343755.0,76977100000000.0,1738368780.209509,fail
1613,3072 20,39 44,0,8,0.0,482027131915821.9,96220100000000.0,1738368780.209509,fail
1614,3072 24,39 40,0,8,0.0,482249202202302.4,115463000000000.0,1738368780.209509,fail
1615,3072 28,39 36,0,8,0.0,482520621441334.2,134706000000000.0,1738368780.209509,fail
1616,3072 32,39 32,0,8,0.0,482859895490123.8,153949000000000.0,1738368780.209509,fail
1617,3072 36,39 28,0,8,0.0,483296104981424.6,173192000000000.0,1738368780.209509,fail
1618,3072 40,39 24,0,8,0.0,483877717636492.6,192435000000000.0,1738368780.209509,fail
1619,3072 44,39 20,0,8,0.0,484691975353587.56,211678000000000.0,1738368780.209509,fail
1620,3072 48,39 16,0,8,0.0,485913361929230.3,230922000000000.0,1738368780.209509,fail
1621,3584 16,4 48,8,0,6487271140350.001,0.0,89799300000000.0,0.0,pass
1622,3584 20,4 44,8,0,6487271140350.001,0.0,112247000000000.0,0.0,pass
1623,3584 24,4 40,8,0,6487271140350.001,0.0,134696000000000.0,0.0,pass
1624,3584 28,4 36,8,0,6487271140350.001,0.0,157144000000000.0,0.0,pass
1625,3584 32,4 32,8,0,6487271140350.001,0.0,179592000000000.0,0.0,pass
1626,3584 36,4 28,8,0,6487271140350.001,0.0,202040000000000.0,0.0,pass
1627,3584 40,4 24,8,0,6487271140350.001,0.0,224488000000000.0,0.0,pass
1628,3584 44,4 20,8,0,6487271140350.001,0.0,246937000000000.0,0.0,pass
1629,3584 48,4 16,8,0,6487271140350.001,0.0,269385000000000.0,0.0,pass
1630,3584 16,5 48,8,0,6487271140350.001,0.0,89799300000000.0,0.0,pass
1631,3584 20,5 44,8,0,6487271140350.001,0.0,112247000000000.0,0.0,pass
1632,3584 24,5 40,8,0,6487271140350.001,0.0,134696000000000.0,0.0,pass
1633,3584 28,5 36,8,0,6487271140350.001,0.0,157144000000000.0,0.0,pass
1634,3584 32,5 32,8,0,6487271140350.001,0.0,179592000000000.0,0.0,pass
1635,3584 36,5 28,8,0,6487271140350.001,0.0,202040000000000.0,0.0,pass
1636,3584 40,5 24,8,0,6487271140350.001,0.0,224488000000000.0,0.0,pass
1637,3584 44,5 20,8,0,6487271140350.001,0.0,246937000000000.0,0.0,pass
1638,3584 48,5 16,8,0,6487271140350.001,0.0,269385000000000.0,0.0,pass
1639,3584 16,6 48,8,0,6487271140350.001,0.0,89799300000000.0,0.0,pass
1640,3584 20,6 44,8,0,6487271140350.001,0.0,112247000000000.0,0.0,pass
1641,3584 24,6 40,8,0,6487271140350.001,0.0,134696000000000.0,0.0,pass
1642,3584 28,6 36,8,0,6487271140350.001,0.0,157144000000000.0,0.0,pass
1643,3584 32,6 32,8,0,6487271140350.001,0.0,179592000000000.0,0.0,pass
1644,3584 36,6 28,8,0,6487271140350.001,0.0,202040000000000.0,0.0,pass
1645,3584 40,6 24,8,0,6487271140350.001,0.0,224488000000000.0,0.0,pass
1646,3584 44,6 20,8,0,6487271140350.001,0.0,246937000000000.0,0.0,pass
1647,3584 48,6 16,8,0,6487271140350.001,0.0,269385000000000.0,0.0,pass
1648,3584 16,7 48,8,0,6487271140350.001,0.0,89799300000000.0,0.0,pass
1649,3584 20,7 44,8,0,6487271140350.001,0.0,112247000000000.0,0.0,pass
1650,3584 24,7 40,8,0,6487271140350.001,0.0,134696000000000.0,0.0,pass
1651,3584 28,7 36,8,0,6487271140350.001,0.0,157144000000000.0,0.0,pass
1652,3584 32,7 32,8,0,6487271140350.001,0.0,179592000000000.0,0.0,pass
1653,3584 36,7 28,8,0,6487271140350.001,0.0,202040000000000.0,0.0,pass
1654,3584 40,7 24,8,0,6487271140350.001,0.0,224488000000000.0,0.0,pass
1655,3584 44,7 20,8,0,6487271140350.001,0.0,246937000000000.0,0.0,pass
1656,3584 48,7 16,8,0,6487271140350.001,0.0,269385000000000.0,0.0,pass
1657,3584 16,8 48,8,0,6487271140350.001,0.0,89799300000000.0,0.0,pass
1658,3584 20,8 44,8,0,6487271140350.001,0.0,112247000000000.0,0.0,pass
1659,3584 24,8 40,8,0,6487271140350.001,0.0,134696000000000.0,0.0,pass
1660,3584 28,8 36,8,0,6487271140350.001,0.0,157144000000000.0,0.0,pass
1661,3584 32,8 32,8,0,6487271140350.001,0.0,179592000000000.0,0.0,pass
1662,3584 36,8 28,8,0,6487271140350.001,0.0,202040000000000.0,0.0,pass
1663,3584 40,8 24,8,0,6487271140350.001,0.0,224488000000000.0,0.0,pass
1664,3584 44,8 20,8,0,6487271140350.001,0.0,246937000000000.0,0.0,pass
1665,3584 48,8 16,8,0,6487271140350.001,0.0,269385000000000.0,0.0,pass
1666,3584 16,9 48,5,3,841370716775.9999,73547032939229.47,89799300000000.0,1269999989.6867397,pass
1667,3584 20,9 44,5,3,841370716775.9999,73577225288518.47,112247000000000.0,1269999989.6867397,pass
1668,3584 24,9 40,5,3,841370716775.9999,73613456107665.23,134696000000000.0,1269999989.6867397,pass
1669,3584 28,9 36,5,3,841370716775.9999,73657738219955.73,157144000000000.0,1269999989.6867397,pass
1670,3584 32,9 32,5,3,841370716775.9999,73713090860318.86,179592000000000.0,1269999989.6867397,pass
1671,3584 36,9 28,5,3,841370716775.9999,73784258540785.75,202040000000000.0,1269999989.6867397,pass
1672,3584 40,9 24,5,3,841370716775.9999,73879148781408.25,224488000000000.0,1269999989.6867397,pass
1673,3584 44,9 20,5,3,841370716775.9999,74011995118279.77,246937000000000.0,1269999989.6867397,pass
1674,3584 48,9 16,5,3,841370716775.9999,74211264623587.03,269385000000000.0,1269999989.6867397,pass
1675,3584 16,10 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1676,3584 20,10 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1677,3584 24,10 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1678,3584 28,10 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1679,3584 32,10 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1680,3584 36,10 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1681,3584 40,10 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1682,3584 44,10 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1683,3584 48,10 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1684,3584 16,11 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1685,3584 20,11 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1686,3584 24,11 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1687,3584 28,11 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1688,3584 32,11 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1689,3584 36,11 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1690,3584 40,11 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1691,3584 44,11 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1692,3584 48,11 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1693,3584 16,12 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1694,3584 20,12 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1695,3584 24,12 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1696,3584 28,12 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1697,3584 32,12 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1698,3584 36,12 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1699,3584 40,12 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1700,3584 44,12 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1701,3584 48,12 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1702,3584 16,13 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1703,3584 20,13 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1704,3584 24,13 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1705,3584 28,13 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1706,3584 32,13 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1707,3584 36,13 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1708,3584 40,13 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1709,3584 44,13 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1710,3584 48,13 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1711,3584 16,14 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1712,3584 20,14 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1713,3584 24,14 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1714,3584 28,14 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1715,3584 32,14 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1716,3584 36,14 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1717,3584 40,14 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1718,3584 44,14 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1719,3584 48,14 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1720,3584 16,15 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1721,3584 20,15 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1722,3584 24,15 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1723,3584 28,15 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1724,3584 32,15 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1725,3584 36,15 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1726,3584 40,15 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1727,3584 44,15 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1728,3584 48,15 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1729,3584 16,16 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1730,3584 20,16 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1731,3584 24,16 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1732,3584 28,16 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1733,3584 32,16 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1734,3584 36,16 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1735,3584 40,16 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1736,3584 44,16 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1737,3584 48,16 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1738,3584 16,17 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1739,3584 20,17 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1740,3584 24,17 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1741,3584 28,17 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1742,3584 32,17 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1743,3584 36,17 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1744,3584 40,17 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1745,3584 44,17 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1746,3584 48,17 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1747,3584 16,18 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1748,3584 20,18 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1749,3584 24,18 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1750,3584 28,18 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1751,3584 32,18 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1752,3584 36,18 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1753,3584 40,18 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1754,3584 44,18 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1755,3584 48,18 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1756,3584 16,19 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1757,3584 20,19 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1758,3584 24,19 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1759,3584 28,19 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1760,3584 32,19 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1761,3584 36,19 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1762,3584 40,19 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1763,3584 44,19 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1764,3584 48,19 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1765,3584 16,20 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1766,3584 20,20 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1767,3584 24,20 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1768,3584 28,20 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1769,3584 32,20 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1770,3584 36,20 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1771,3584 40,20 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1772,3584 44,20 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1773,3584 48,20 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1774,3584 16,21 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1775,3584 20,21 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1776,3584 24,21 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1777,3584 28,21 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1778,3584 32,21 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1779,3584 36,21 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1780,3584 40,21 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1781,3584 44,21 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1782,3584 48,21 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1783,3584 16,22 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1784,3584 20,22 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1785,3584 24,22 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1786,3584 28,22 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1787,3584 32,22 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1788,3584 36,22 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1789,3584 40,22 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1790,3584 44,22 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1791,3584 48,22 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1792,3584 16,23 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1793,3584 20,23 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1794,3584 24,23 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1795,3584 28,23 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1796,3584 32,23 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1797,3584 36,23 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1798,3584 40,23 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1799,3584 44,23 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1800,3584 48,23 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1801,3584 16,24 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1802,3584 20,24 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
1803,3584 24,24 40,0,8,0.0,482249202202302.4,134696000000000.0,1738368780.209509,fail
1804,3584 28,24 36,0,8,0.0,482520621441334.2,157144000000000.0,1738368780.209509,fail
1805,3584 32,24 32,0,8,0.0,482859895490123.8,179592000000000.0,1738368780.209509,fail
1806,3584 36,24 28,0,8,0.0,483296104981424.6,202040000000000.0,1738368780.209509,fail
1807,3584 40,24 24,0,8,0.0,483877717636492.6,224488000000000.0,1738368780.209509,fail
1808,3584 44,24 20,0,8,0.0,484691975353587.56,246937000000000.0,1738368780.209509,fail
1809,3584 48,24 16,0,8,0.0,485913361929230.3,269385000000000.0,1738368780.209509,fail
1810,3584 16,25 48,0,8,0.0,481842073343755.0,89799300000000.0,1738368780.209509,fail
1811,3584 20,25 44,0,8,0.0,482027131915821.9,112247000000000.0,1738368780.209509,fail
